date,ozone,pm25,co
02-06-2001,0.016592,12.6,1.112939
03-06-2001,0.02928,10.794737,0.890179
04-06-2001,0.023976,11.5,0.827777
05-06-2001,0.02625,10.2,0.890476
06-06-2001,0.02121,9.8,0.86021
07-06-2001,0.02366,7.2,0.878061
08-06-2001,0.029226,8.2,0.862707
09-06-2001,0.033486,8.2,0.787868
10-06-2001,0.03422,11.3,0.74375
11-06-2001,0.02954,31.1,1.072279
12-06-2001,0.045246,20.582353,0.881764
13-06-2001,0.037875,47.9,1.091218
14-06-2001,0.030451,38.8,1.120833
15-06-2001,0.010174,17.766667,1.117262
16-06-2001,0.012611,14.35,0.948782
17-06-2001,0.028,8.9,0.787151
18-06-2001,0.04013,12.647059,0.810536
19-06-2001,0.049424,21.3,0.899459
20-06-2001,0.039639,26.2,0.919967
21-06-2001,0.032683,26.033333,1.039881
22-06-2001,0.022967,10.9,0.861233
23-06-2001,0.022317,10.3,0.852213
24-06-2001,0.021303,7.216667,0.825
25-06-2001,0.033892,13.05,1.001459
26-06-2001,0.043308,21.7,1.097917
27-06-2001,0.046875,30.36,1.014956
28-06-2001,0.056661,36.6,0.986309
29-06-2001,0.034518,16.9,0.86131
30-06-2001,0.060408,50.853333,0.847024
01-07-2001,0.038308,20.9,0.626105
02-07-2001,0.019938,3.4,0.557738
03-07-2001,0.0356,9.48,0.648593
04-07-2001,0.030375,14.4,0.68631
05-07-2001,0.033225,17.3,0.751336
06-07-2001,0.023413,6.28,0.621131
07-07-2001,0.042592,10.1,0.635714
08-07-2001,0.026997,12.9,0.672936
09-07-2001,0.043278,29.253333,1.141103
10-07-2001,0.047033,25.5,0.94424
11-07-2001,0.026683,14.7,0.819901
12-07-2001,0.019284,7.375,0.682389
15-07-2001,0.024533,5.475,0.602604
16-07-2001,0.028209,11,0.766764
18-07-2001,0.041326,22.586667,0.880612
19-07-2001,0.029016,12.4,0.666667
20-07-2001,0.022141,8.1,0.782653
21-07-2001,0.0497,15.94375,0.901111
22-07-2001,0.034133,13.4,0.684261
23-07-2001,0.0226,10.6,0.776067
24-07-2001,0.030642,17.94375,0.727354
25-07-2001,0.035725,31.9,0.869013
27-07-2001,0.023993,5.857143,0.689275
28-07-2001,0.035417,8.2,0.703274
29-07-2001,0.031102,4.5,0.513918
30-07-2001,0.019992,8.192857,0.693587
01-08-2001,0.044166,20.5,0.842538
02-08-2001,0.044092,18.757143,0.746667
03-08-2001,0.02885,15.8,0.878562
04-08-2001,0.027005,21.3,0.91369
05-08-2001,0.035242,25.128571,0.918155
06-08-2001,0.042984,45.8,1.022321
08-08-2001,0.034414,25.357143,0.968456
09-08-2001,0.053639,35.5,1.089686
10-08-2001,0.033788,44.4,0.965618
11-08-2001,0.017551,18.58125,0.91901
12-08-2001,0.020158,16.5,1.027381
13-08-2001,0.019622,15.5,1.125591
14-08-2001,0.032775,17.233333,1.043371
15-08-2001,0.026804,13.1,0.935331
17-08-2001,0.042312,23.785714,0.812192
18-08-2001,0.040972,21.2,0.837289
19-08-2001,0.04391,32.2,1.01849
20-08-2001,0.029236,22.54,0.956463
21-08-2001,0.028021,23.4,0.925923
22-08-2001,0.035988,15.1,0.885653
23-08-2001,0.029375,34.864286,1.085452
24-08-2001,0.031875,21.55,0.948059
25-08-2001,0.021266,7.7,0.718489
26-08-2001,0.026632,7.184615,0.685014
27-08-2001,0.02103,20.8,0.813044
29-08-2001,0.024701,13.253333,0.888542
30-08-2001,0.034812,11.15,0.844095
31-08-2001,0.034278,24.3,0.926269
01-09-2001,0.024174,8.3125,0.87474
02-09-2001,0.023142,3.9,0.740159
03-09-2001,0.032882,8.3,0.847917
04-09-2001,0.01807,17.56875,1.080005
07-09-2001,0.036097,17.588889,1.060938
08-09-2001,0.027594,13.5,0.954469
09-09-2001,0.021729,5.6,0.809414
10-09-2001,0.017347,6.846667,0.865584
11-09-2001,0.027092,7.466667,0.773214
12-09-2001,0.020175,5.2,0.513095
13-09-2001,0.03253,16.991667,0.821925
14-09-2001,0.009433,5.1,0.767183
15-09-2001,0.015267,5.15,0.697619
16-09-2001,0.018942,8.8,0.941667
17-09-2001,0.016183,11.94,1.034325
18-09-2001,0.015086,15.62,1.104174
19-09-2001,0.038017,17.215385,1.007213
20-09-2001,0.02096,10.557143,0.777538
21-09-2001,0.016438,11.6,0.898717
22-09-2001,0.020254,28.378571,0.938889
23-09-2001,0.033656,21.1125,0.9625
24-09-2001,0.031677,35.4375,0.759501
25-09-2001,0.00909,8.914286,0.654735
26-09-2001,0.008283,9.8,0.549325
27-09-2001,0.008033,12.225,0.689722
28-09-2001,0.011167,9.513333,0.83737
29-09-2001,0.01845,6.575,0.63151
30-09-2001,0.021708,4.7,0.559865
01-10-2001,0.00785,7.891667,1.021648
02-10-2001,0.012892,19.38,1.396313
03-10-2001,0.021242,15.32,1.296094
04-10-2001,0.019271,29.914286,1.062027
05-10-2001,0.029771,30.5,1.016297
06-10-2001,0.02079,8.366667,0.655554
07-10-2001,0.021715,3.85,0.545052
08-10-2001,0.012333,3.733333,0.582552
09-10-2001,0.005349,10.866667,0.98404
10-10-2001,0.007752,11.38125,0.804762
11-10-2001,0.008625,12.766667,0.911606
12-10-2001,0.006396,14.866667,1.009483
13-10-2001,0.01969,18.394444,1.144048
14-10-2001,0.026056,11.766667,0.680872
15-10-2001,0.013687,7.366667,0.661012
16-10-2001,0.019778,10.223529,0.879518
17-10-2001,0.016007,4.533333,0.537554
18-10-2001,0.011396,6.433333,0.770184
19-10-2001,0.013965,15.272222,1.151424
20-10-2001,0.011379,21.533333,1.055287
21-10-2001,0.02607,25.766667,1.158333
22-10-2001,0.012896,16.95,1.002114
23-10-2001,0.016923,17.4,0.852782
24-10-2001,0.009472,18,1.097619
25-10-2001,0.018202,11.172222,0.801526
26-10-2001,0.016322,6,0.544643
27-10-2001,0.012748,4.133333,0.564687
28-10-2001,0.012884,4.8,0.601933
29-10-2001,0.004218,13.033333,0.84256
30-10-2001,0.010424,11.9,0.852899
31-10-2001,0.008976,8.477778,0.931548
01-11-2001,0.011646,19.833333,1.027213
02-11-2001,0.012824,17.1,1.009583
03-11-2001,0.010396,10.138889,0.960417
04-11-2001,0.016853,9.233333,0.765644
05-11-2001,0.012983,4.333333,0.648458
06-11-2001,0.01376,4.705556,0.641071
07-11-2001,0.011756,10.933333,0.772265
08-11-2001,0.007211,17.866667,0.957032
09-11-2001,0.010917,9.038889,0.768155
10-11-2001,0.004983,14.333333,1.043051
11-11-2001,0.016438,8.033333,0.706068
12-11-2001,0.009383,7.588889,0.698214
13-11-2001,0.00191,17.35,1.036206
14-11-2001,0.002558,22.566667,1.054464
15-11-2001,0.00381,35.505556,1.229005
16-11-2001,0.0115,26.533333,1.033917
17-11-2001,0.010183,6.5,0.807738
18-11-2001,0.004588,16.933333,1.034921
19-11-2001,0.006356,17.033333,0.966153
20-11-2001,0.010283,4.75,0.765774
21-11-2001,0.003517,11.217647,0.803977
22-11-2001,0.002267,22.25,1.078869
23-11-2001,0.004333,28.633333,1.537316
24-11-2001,0.00884,16.605882,0.91371
25-11-2001,0.014892,5.733333,0.673044
26-11-2001,0.005575,13.033333,0.845536
27-11-2001,0.001239,14.611765,0.883725
28-11-2001,0.003717,22.7,1.033929
29-11-2001,0.002067,14.6,1.130107
30-11-2001,0.006558,19.855556,1.205598
01-12-2001,0.0069,11.766667,0.816297
02-12-2001,0.003683,12.8,0.783631
03-12-2001,0.002025,23.933333,1.248025
04-12-2001,0.001081,30,1.397265
05-12-2001,0.001216,23.25,1.537798
06-12-2001,0.00615,16.570588,1.030952
07-12-2001,0.007375,8.6,0.881561
08-12-2001,0.011408,8.1,0.79927
09-12-2001,0.007508,9.1,0.760119
10-12-2001,0.002933,14.1,1.174405
11-12-2001,0.002958,17.05,1.173512
12-12-2001,0.005817,17.127778,0.916304
13-12-2001,0.001227,27.05,1.216047
14-12-2001,0.001671,21.65,1.451114
15-12-2001,0.012225,4.711765,0.84835
16-12-2001,0.007542,7.3,0.947971
17-12-2001,0.001942,12.6,1.084499
18-12-2001,0.005167,6.805556,0.835053
19-12-2001,0.0025,11.45,0.788889
20-12-2001,0.006325,10.75,0.81774
21-12-2001,0.015467,4.641176,0.668056
22-12-2001,0.008667,6.3,0.789236
23-12-2001,0.006092,15.3,1.142708
24-12-2001,0.005992,12.761111,0.798958
27-12-2001,0.005845,15.482353,0.674844
28-12-2001,0.004802,16,0.790833
29-12-2001,0.006792,12.75,0.8
30-12-2001,0.009948,10.683333,0.682803
31-12-2001,0.0065,14.35,0.702778
01-01-2002,0.011823,12,0.705205
02-01-2002,0.006465,9.627778,0.810826
03-01-2002,0.00425,13.9,0.968132
04-01-2002,0.006854,10.8,0.792817
05-01-2002,0.002336,22.35,0.793333
06-01-2002,0.00346,30.7,1.220833
07-01-2002,0.007104,10.25,0.732917
08-01-2002,0.005937,12.794444,0.619573
09-01-2002,0.000125,20.8,0.874773
10-01-2002,0.001761,20,1.104588
11-01-2002,0.006125,16.375,1.14625
12-01-2002,0.006771,11.233333,0.656572
13-01-2002,0.017333,7.5,0.582138
14-01-2002,0.004886,11.929412,0.78
15-01-2002,0.004146,15.033333,1.04795
16-01-2002,0.009705,7.45,0.63125
17-01-2002,0.005505,17.094444,0.744722
18-01-2002,0.010969,11.05,0.658636
19-01-2002,0.004505,14.8,0.803712
20-01-2002,0.00651,17.95,0.713478
21-01-2002,0.000781,30.55,1.009583
22-01-2002,0.00526,14.3,0.805353
23-01-2002,0.002701,14.705882,0.781174
24-01-2002,0.001537,18.7,1.132917
25-01-2002,0.008385,6.7,0.719318
26-01-2002,0.003718,11.405556,0.840482
27-01-2002,0.003156,18.05,1.14875
28-01-2002,0.002542,22.6,1.209147
29-01-2002,0.004344,22.566667,1.259167
30-01-2002,0.002974,15.65,0.983142
31-01-2002,0.010083,9.5,0.907041
01-02-2002,0.01114,10.152941,1.079917
02-02-2002,0.017546,4.25,0.634896
03-02-2002,0.008736,10.25,0.710417
04-02-2002,0.01175,15.272222,0.876463
05-02-2002,0.011215,6.85,0.604624
06-02-2002,0.004833,19.45,0.775521
07-02-2002,0.001906,33.016667,1.176042
08-02-2002,0.009406,16,0.783843
09-02-2002,0.011056,11.8,0.869792
10-02-2002,0.016417,8.747059,0.736119
11-02-2002,0.016091,4.6,0.639497
12-02-2002,0.007167,8.75,0.756522
13-02-2002,0.016277,6.633333,0.683938
14-02-2002,0.004979,14.4,0.788333
15-02-2002,0.006719,9.65,0.7525
16-02-2002,0.006875,19.322222,0.92303
17-02-2002,0.016153,9.85,0.7425
18-02-2002,0.015694,5.2,0.765625
19-02-2002,0.002624,16.683333,1.117342
20-02-2002,0.009344,22.05,1.098068
21-02-2002,0.008896,13.95,1.056722
22-02-2002,0.006938,8.977778,0.75869
23-02-2002,0.013026,8.6,0.69375
24-02-2002,0.0105,9.35,0.77
25-02-2002,0.00895,13.864706,0.869319
26-02-2002,0.017458,13.95,0.852114
27-02-2002,0.011948,7.8,0.650833
28-02-2002,0.016993,6.427778,0.655417
01-03-2002,0.006552,16.7,0.778346
02-03-2002,0.021542,20.2,1.006667
03-03-2002,0.016031,9.061111,0.779583
04-03-2002,0.020771,6.15,0.580076
05-03-2002,0.011385,13.35,0.593531
06-03-2002,0.008771,17.523529,0.827458
07-03-2002,0.00433,24,1.344482
08-03-2002,0.011052,32.25,1.337917
09-03-2002,0.01916,13.916667,0.952083
10-03-2002,0.029896,5.15,0.577083
11-03-2002,0.015184,8.2,0.65502
12-03-2002,0.00401,18.966667,1.0625
13-03-2002,0.001927,20,1.262358
14-03-2002,0.009042,22.3,0.986136
15-03-2002,0.0045,33.7625,1.292793
16-03-2002,0.011906,21.65,1.23875
17-03-2002,0.025937,7.6,0.567754
18-03-2002,0.013552,7.507143,0.739697
19-03-2002,0.010917,13.35,0.843556
20-03-2002,0.015833,6.65,0.709583
21-03-2002,0.016542,12.60625,0.723333
22-03-2002,0.020458,5.5,0.526932
23-03-2002,0.014233,12,0.604773
24-03-2002,0.015455,15.04375,0.718333
25-03-2002,0.023656,9.2,0.751177
26-03-2002,0.012422,8.35,0.846218
27-03-2002,0.015275,10.053333,0.864864
28-03-2002,0.014333,10.3,0.734901
29-03-2002,0.024288,14.3,0.825327
30-03-2002,0.02451,12.88,0.823958
31-03-2002,0.017875,9,0.859375
01-04-2002,0.024547,9.3,0.749182
02-04-2002,0.027467,13.45,0.705161
04-04-2002,0.024828,6.8,0.630729
05-04-2002,0.019683,7.886667,0.580102
06-04-2002,0.024708,6.733333,0.505417
07-04-2002,0.028227,6.75,0.460721
08-04-2002,0.02533,13.633333,0.656196
09-04-2002,0.020275,11.133333,0.750951
10-04-2002,0.0195,9.2,0.750191
11-04-2002,0.024596,9.66,0.693826
12-04-2002,0.010113,14.5,0.885714
13-04-2002,0.014511,9.9,0.90125
14-04-2002,0.02275,9.88125,0.695417
15-04-2002,0.0188,14.5,0.873659
16-04-2002,0.02312,22.85,1.024583
17-04-2002,0.026375,30.075,1.04524
18-04-2002,0.027022,19.05,0.84375
19-04-2002,0.017125,28.25,0.97016
20-04-2002,0.019767,11.05625,0.78375
21-04-2002,0.021525,5.8,0.415833
22-04-2002,0.021714,9.7,0.657491
23-04-2002,0.020908,6.61875,0.474583
26-04-2002,0.01989,8.235714,0.628042
27-04-2002,0.027968,11.35,0.624167
28-04-2002,0.022,14.1,0.8525
29-04-2002,0.020317,7.076923,0.723884
30-04-2002,0.019418,12.5,0.638333
01-05-2002,0.027156,10.6,0.82322
02-05-2002,0.017311,25.269231,1.139583
03-05-2002,0.029999,8.833333,0.731052
04-05-2002,0.024309,6.8,0.636887
05-05-2002,0.030925,7.933333,0.6675
06-05-2002,0.02905,12.55,0.809456
07-05-2002,0.022383,14.9,0.966518
08-05-2002,0.029397,9.571429,0.836123
09-05-2002,0.011517,7.35,0.917917
10-05-2002,0.033469,9.75,0.847917
11-05-2002,0.031436,7.046667,0.64125
12-05-2002,0.031392,12.6,0.80125
13-05-2002,0.024125,6.3,0.831593
14-05-2002,0.031108,5.906667,0.570504
15-05-2002,0.027121,5.85,0.546136
16-05-2002,0.037817,12.65,0.690265
17-05-2002,0.030394,14.235714,0.715833
18-05-2002,0.023242,3.55,0.560417
19-05-2002,0.029867,5.05,0.443333
20-05-2002,0.027142,7.373333,0.504145
21-05-2002,0.017756,4.65,0.514044
22-05-2002,0.020383,6.95,0.597083
23-05-2002,0.029988,14.08,0.702024
24-05-2002,0.041822,22.566667,0.703041
25-05-2002,0.032484,5.95,0.523334
26-05-2002,0.019258,11.086667,0.66
27-05-2002,0.019592,15.066667,0.782916
28-05-2002,0.0121,17.55,0.823071
29-05-2002,0.015644,17.60625,0.827955
30-05-2002,0.0091,13.2,0.775055
31-05-2002,0.023058,13.35,0.788371
01-06-2002,0.035433,16.12,0.729167
02-06-2002,0.033292,11.55,0.628254
03-06-2002,0.025433,5.4,0.590879
04-06-2002,0.037979,7.8375,0.607083
05-06-2002,0.028214,13.75,0.74875
06-06-2002,0.021369,10.8,0.84383
07-06-2002,0.022266,5.914286,0.682879
08-06-2002,0.024676,6.8,0.678333
09-06-2002,0.039008,17.55,0.6425
10-06-2002,0.029658,18.446667,0.829806
11-06-2002,0.05175,36.666667,0.80125
12-06-2002,0.031542,31.6,0.806003
13-06-2002,0.017242,12,0.762028
14-06-2002,0.018804,5,0.778523
15-06-2002,0.016061,9.55,0.785377
16-06-2002,0.024533,13.30625,0.672469
17-06-2002,0.0255,11.05,0.6585
18-06-2002,0.023958,11.35,0.682401
19-06-2002,0.024311,19.5375,0.760024
20-06-2002,0.029858,19,0.923977
21-06-2002,0.029475,13.2,0.737424
22-06-2002,0.047159,23.59375,0.6925
23-06-2002,0.055997,26.15,0.625417
24-06-2002,0.044842,32.9,0.783496
25-06-2002,0.033407,21.593333,0.857664
26-06-2002,0.029936,40.55,1.010332
27-06-2002,0.039267,22.55,0.742917
28-06-2002,0.023439,13.34375,0.6975
29-06-2002,0.02975,10.25,0.73
30-06-2002,0.038936,16.3,0.73877
01-07-2002,0.046117,27.81875,0.7425
02-07-2002,0.052217,42.7,0.863333
03-07-2002,0.042867,32.1,0.835724
04-07-2002,0.050108,23.775,0.607083
05-07-2002,0.026708,8.2,0.488035
06-07-2002,0.027922,37.65,0.593195
07-07-2002,0.037842,80.475,0.835834
08-07-2002,0.053542,46.1,0.7925
09-07-2002,0.049068,51.75,0.82875
10-07-2002,0.031071,21.78125,0.67029
11-07-2002,0.0226,4.3,0.537045
12-07-2002,0.034114,10,0.785893
13-07-2002,0.036663,11.475,0.681167
14-07-2002,0.036492,12.4,0.677917
15-07-2002,0.03975,21.7,0.803959
16-07-2002,0.02631,11.342857,0.776742
17-07-2002,0.0279,16.1,0.983092
18-07-2002,0.054233,42.6,0.97375
19-07-2002,0.04425,38.446667,1.020682
20-07-2002,0.041571,20.75,0.82625
21-07-2002,0.029455,13.3,0.610357
22-07-2002,0.032367,18.014286,0.667083
23-07-2002,0.041717,23.8,0.779178
24-07-2002,0.028103,8.3,0.72803
25-07-2002,0.021203,5.21875,0.615341
26-07-2002,0.018092,5.65,0.6339
27-07-2002,0.010054,9.6,0.707559
28-07-2002,0.026067,23.4625,0.960833
29-07-2002,0.039617,29,0.837101
30-07-2002,0.03525,19.05,0.738873
31-07-2002,0.037231,12.72,0.788542
01-08-2002,0.048492,21.85,1.140208
02-08-2002,0.048567,26.75,0.959167
03-08-2002,0.0423,20.526667,0.819167
04-08-2002,0.037175,22.6,0.922083
05-08-2002,0.039525,29,0.725504
06-08-2002,0.016147,5.90625,0.507707
07-08-2002,0.015025,3.5,0.62625
08-08-2002,0.016614,4.5,0.719623
09-08-2002,0.031425,7.04,0.758333
10-08-2002,0.049821,12.05,0.645417
11-08-2002,0.047834,13.65,0.64572
12-08-2002,0.038067,28.366667,0.925489
13-08-2002,0.05485,45.75,0.930417
14-08-2002,0.04475,36.4,0.8775
15-08-2002,0.018425,12.38125,0.685713
16-08-2002,0.024925,21.4,0.987889
17-08-2002,0.042575,26.55,0.899167
18-08-2002,0.038217,26.03125,0.949432
19-08-2002,0.040008,15.4,0.84
20-08-2002,0.027041,12.5,0.889583
21-08-2002,0.033883,9.80625,0.799444
22-08-2002,0.029058,10.05,0.71483
23-08-2002,0.027,15,0.892521
24-08-2002,0.010638,8.625,1.071354
25-08-2002,0.029458,9.6,0.808167
26-08-2002,0.017308,14.2,0.875
27-08-2002,0.032441,15.684615,1.080163
28-08-2002,0.018101,6.6,0.683279
29-08-2002,0.006017,3.4,0.733333
30-08-2002,0.004975,6.275,0.854794
31-08-2002,0.016742,9.45,0.899306
01-09-2002,0.019725,5.85,0.513684
02-09-2002,0.018433,3.82,0.552083
03-09-2002,0.016508,10.65,0.901667
04-09-2002,0.022643,20.4,0.893891
05-09-2002,0.021667,6.513333,0.69625
06-09-2002,0.016858,6.1,0.839584
07-09-2002,0.028019,12.7,1.240606
08-09-2002,0.030475,12.32,0.817083
10-09-2002,0.008833,12.2,1.121212
11-09-2002,0.022713,8.55625,0.702917
12-09-2002,0.016925,3.95,0.688921
13-09-2002,0.029692,13.1,0.951667
14-09-2002,0.028359,18.0375,0.820909
15-09-2002,0.015308,11.55,0.746667
16-09-2002,0.013333,14.2,0.806467
17-09-2002,0.014292,11.464286,0.906514
18-09-2002,0.01716,10.666667,0.942205
19-09-2002,0.024314,11.8,0.925942
20-09-2002,0.020983,8.8,0.792917
21-09-2002,0.020428,7.5,0.782765
22-09-2002,0.0177,5,0.687353
23-09-2002,0.018051,6.85625,0.756359
24-09-2002,0.012075,7.15,0.852341
25-09-2002,0.014329,8.1,0.87599
26-09-2002,0.006875,8.4375,0.908826
27-09-2002,0.00645,5.05,0.965114
28-09-2002,0.019983,8.85,0.7675
29-09-2002,0.016242,7.61875,0.8025
30-09-2002,0.017706,9.65,0.997971
01-10-2002,0.016604,18.1,0.99
02-10-2002,0.02065,33.01875,1.135303
03-10-2002,0.015692,25.35,0.962726
04-10-2002,0.017871,8.5,0.912386
05-10-2002,0.027217,16.986667,0.753333
06-10-2002,0.020142,4.75,0.65625
07-10-2002,0.019725,10.4,0.777827
08-10-2002,0.010712,6.257143,0.771177
09-10-2002,0.015817,7.166667,0.9625
10-10-2002,0.017492,5.9,0.8975
11-10-2002,0.019546,4.913333,0.84678
12-10-2002,0.021758,2.2,0.70125
13-10-2002,0.013717,7.2,0.858333
14-10-2002,0.015708,4.626667,0.647083
15-10-2002,0.013092,5.85,0.88625
16-10-2002,0.010452,2.85,0.769024
17-10-2002,0.00805,7.94,0.864729
18-10-2002,0.008547,9.1,0.8125
19-10-2002,0.015083,13,0.900454
20-10-2002,0.0129,7.375,0.718333
21-10-2002,0.010615,7.7,0.826023
22-10-2002,0.007492,10.25,0.951304
23-10-2002,0.007523,11.9125,0.899972
24-10-2002,0.005633,7.65,0.878256
25-10-2002,0.010362,9,0.915871
26-10-2002,0.011717,6.975,0.77875
27-10-2002,0.015017,9.1,0.700833
28-10-2002,0.007555,7.95,0.742576
29-10-2002,0.008817,7.453333,0.82375
30-10-2002,0.009244,4.9,0.806472
31-10-2002,0.006204,9.65,0.872443
01-11-2002,0.01048,12.7,0.858514
02-11-2002,0.010249,10.35,0.687862
03-11-2002,0.011083,8.1,0.684583
04-11-2002,0.001281,19.486667,1.048877
05-11-2002,0.009948,13.333333,0.809167
06-11-2002,0.010504,5.75,0.768202
07-11-2002,0.010937,6.706667,0.690833
08-11-2002,0.003656,13.95,0.947083
09-11-2002,0.003738,22.65,1.007917
10-11-2002,0.01575,11.607143,0.918333
11-11-2002,0.004021,9.5,0.962083
12-11-2002,0.007198,10.15,1.010568
13-11-2002,0.004896,8.05625,0.9375
14-11-2002,0.002313,20.7,1.158279
15-11-2002,0.001365,17.75,1.282361
16-11-2002,0.01076,8.933333,0.97375
17-11-2002,0.009615,4,0.9325
18-11-2002,0.010965,5.6,0.824738
19-11-2002,0.003271,15.6375,0.978333
20-11-2002,0.001359,29.1,1.273711
21-11-2002,0.001344,34.95,1.725417
22-11-2002,0.001573,18.29375,1.104593
23-11-2002,0.011641,5.1,0.630833
24-11-2002,0.006657,14.8,0.741667
25-11-2002,0.004011,27.09375,1.380416
26-11-2002,0.005187,10.6,0.790174
27-11-2002,0.010073,6.3,0.742992
28-11-2002,0.0125,10.566667,0.630417
29-11-2002,0.004583,20.5,0.77875
30-11-2002,0.003917,15.6,0.96625
01-12-2002,0.018451,4.526667,0.617401
02-12-2002,0.003781,16.4,0.915833
03-12-2002,0.016344,5.55,0.6707
04-12-2002,0.004677,12.64375,0.740833
05-12-2002,0.004177,11,0.803618
06-12-2002,0.005812,16.25,0.798006
07-12-2002,0.003318,30.246667,0.877084
08-12-2002,0.012427,23.6,0.814583
09-12-2002,0.007382,11.75,0.795296
10-12-2002,0.002448,31.607143,1.34653
11-12-2002,0.006349,14.65,0.977917
12-12-2002,0.0055,6.25,0.877778
13-12-2002,0.006612,18.88,1.146986
14-12-2002,0.011995,6.1,0.795417
15-12-2002,0.010677,11.45,0.7675
16-12-2002,0.006406,11.3625,0.805815
17-12-2002,0.010167,6.15,0.786023
18-12-2002,0.003708,21,1.282159
19-12-2002,0.001896,21.26875,1.456018
20-12-2002,0.005573,8.15,1.264062
21-12-2002,0.005464,9,0.928125
22-12-2002,0.006792,11.406667,1.138021
23-12-2002,0.007854,10.3,0.925994
24-12-2002,0.010631,7.4,0.867427
25-12-2002,0.012208,6.6,0.573437
26-12-2002,0.018708,4.4,0.559375
27-12-2002,0.008271,11.4,0.710938
28-12-2002,0.006594,20.326667,0.761979
29-12-2002,0.007695,17.45,0.747745
30-12-2002,0.005334,10.1,0.63875
31-12-2002,0.002101,29.693333,1.142917
01-01-2003,0.008104,23,0.757588
02-01-2003,0.010271,7.7,0.589167
03-01-2003,0.010666,10.578571,0.560265
04-01-2003,0.013135,5.75,0.728646
05-01-2003,0.00398,13.4,0.801526
06-01-2003,0.002386,23.157143,1.071638
07-01-2003,0.008198,10.7,0.71193
08-01-2003,0.001906,17.35,0.904167
09-01-2003,0.004727,12.25,0.842917
10-01-2003,0.012125,7.3,0.728485
11-01-2003,0.014589,6.5,0.561667
12-01-2003,0.011358,9.473333,0.630528
13-01-2003,0.011031,13.5,0.773977
14-01-2003,0.015823,5.8,0.648333
15-01-2003,0.011833,11.630769,0.705167
16-01-2003,0.004936,15.45,0.800417
17-01-2003,0.015191,18.75,0.857121
18-01-2003,0.008323,14.653846,0.793532
19-01-2003,0.005025,22.5,0.814139
20-01-2003,0.017167,10.1,0.715417
21-01-2003,0.017132,8.516667,0.707778
22-01-2003,0.017044,7.533333,0.704201
23-01-2003,0.016368,8.5,0.689583
24-01-2003,0.016469,7.307692,0.726214
25-01-2003,0.006458,17.45,0.7675
26-01-2003,0.002808,28.3,1.052028
27-01-2003,0.018167,8.436364,0.65875
28-01-2003,0.003198,19.033333,0.87
29-01-2003,0.001802,52.25,1.44875
